,id,data
1610,74019,right sort mal lng co ltd unit panloy hall lnd p rk penley wrexham olq tel fax lnvoloet pla id gymtu ty gwynfor marina chamber anson cou rt atlantic wlmf cardiff cf al ref ourref set charge prepare impo data duplex aserprint fold iapar insert item dl env wh te banker envelope wlilte wlndow bag bundle prep dookete postage paymen term nett day date invoice ase quote customer code reference oesc c gl l dellver lg ptald cymru gvvynfor marine tax point vat number court wharf order ate sef j il plaid ceri idigion descrlptlon process ing per record b w printing ogm flyer gm f old letter leaflet thousand ln iert dockei irwoice nov lilil mber malling quantity price ft bo mailing company limited enley industri park wrex ham clwyd bolq gbr amaurrtglp due dec net duys please subtotal total totalgbp marin atl mtic descrtptlon proc essin g colour print eaflet rnseit non window erprinted docket payment ne invofce quantlty liililber ii prce malll ng lndustriat par k ur ountgbp oo irf ccirdiff cp descrip tion cho ge processing reco rds quant ity luttor iyht mciiling uni ill industrial irk lllq lr amount gbp inkjet name addre let cer jeaflet thou sand nsart btg bund thouscind printed etter coun warf cardi ff descripti chaigl processi lnkj address col pr nt irivolce invoke rp ference new elector prlr e cornp lny tall indu trinl ch vyd nan bunctle sc poscage jan custom er
1611,68875,
1612,68068,
1613,71162,
1614,67746,
1615,70834,
1616,70095,
1617,68384,
1618,71451,
1619,67277,
1620,65251,
1621,65250,
1622,67185,
1623,69880,
1624,65252,
1625,62735,
1626,68755,
1627,62353,
1628,70933,
1629,65717,
1630,71085,
1631,68404,
1632,71398,
1633,65482,
1634,70620,
1635,65151,
1636,68185,
1637,71542,
1638,71501,
1639,65832,
1640,68808,
1641,67245,
1642,66672,
1643,71435,
1644,67215,
1645,68956,
1646,68889,
1647,67295,
1648,71095,
1649,65959,
1650,68057,
1651,65581,
1652,70017,
1653,70487,
1654,64554,
1655,68874,
1656,66695,
1657,67412,
1658,65833,
1659,66958,
1660,65834,
1661,71183,
1662,68365,
1663,70118,
1664,68694,
1665,70304,
1666,67594,
1667,65313,
1668,65835,
1669,70881,
1670,71392,
1671,71432,
1672,70538,
1673,67421,
1674,68351,
1675,67221,
1676,68801,
1677,66953,
1678,70343,
1679,67484,
1680,67363,
1681,66559,
1682,69006,
1683,64987,
1684,64459,
1685,65763,
1686,71164,
1687,68343,
1688,66047,
1689,71318,
1690,68790,
1691,70956,
1692,67547,
1693,65778,
1694,65551,
1695,69995,
1696,67368,
1697,65659,
1698,67406,
1699,67423,
1700,68437,
1701,68248,
1702,70816,
1703,66684,
1704,68905,
1705,66954,
1706,68540,
1707,71223,
1708,66521,
1709,67094,
1710,67087,
1711,64563,
1712,67086,
1713,68957,
1714,70537,
1715,65731,
1716,65718,
1717,68849,
1718,67623,
1719,70435,
1720,65483,
1721,70467,
1722,64522,
1723,65376,
1724,71520,
1725,70557,
1726,67525,
1727,68663,
1728,71191,
1729,70635,
1730,70444,
1731,70847,
1732,65836,
1733,68693,
1734,68870,
1735,65719,
1736,66589,
1737,70886,
1738,67557,
1739,69828,
1740,70501,
1741,65350,
1742,64421,
1743,68164,
1744,67078,
1745,67194,
1746,68524,
1747,65314,
1748,65631,
1749,68289,
1750,67274,
1751,67642,
1752,67276,
1753,67181,
1754,68487,
1755,64416,
1756,64415,
1757,67192,
1758,68486,
1759,65937,
1760,67279,
1761,67179,
1762,70336,
1763,68166,
1764,64414,
1765,64417,
1766,64413,
1767,64473,
1768,68311,
1769,68165,
1770,68163,
1771,68033,
1772,67171,
1773,68662,
1774,69952,
1775,65961,
1776,71338,
1777,67426,
1778,70048,
1779,65577,
1780,68062,
1781,68904,
1782,67486,
1783,71154,
1784,70329,
1785,74011,
1786,67264,
1787,66575,
1788,65346,
1789,71475,
1790,67214,
1791,65653,
1792,68839,
1793,68479,
1794,71189,
1795,66104,
1796,70436,
1797,68080,
1798,64427,
1799,64426,
1800,65339,
1801,64425,
1802,68994,
1803,74024,
1804,65837,
1805,68692,
1806,65484,
1807,64313,
1808,70764,
1809,66001,
1810,65584,
1811,71583,
1812,66975,
1813,70169,
1814,70346,
1815,63342,
1816,68807,
1817,70733,
1818,64921,
1819,66111,
1820,67232,
1821,70477,
1822,70756,
1823,68265,
1824,70513,
1825,66743,
1826,66963,
1827,67301,
1828,65485,
1829,67489,
1830,64508,
1831,66965,
1832,70468,
1833,65073,
1834,71674,
1835,67395,
1836,70734,
1837,64400,
1838,68754,
1839,69920,
1840,67088,
1841,69851,
1842,68888,
1843,71265,
1844,71308,
1845,67080,
1846,70013,
1847,68473,
1848,71427,
1849,74016,royal mail trading ri rri roytil lf gtotlp ltd registered etli jland nd wale hc iglstar nvmbar registor xt ofllc vjctoria emb rna hq vat roglstrotion numbe plaid cymru parn marine chamber anso court atlantic whal f cardif gf al c ingeo royelmail com account hold pl aid cyl iru paj l ty iaah ie anson atlan tic wharf cardiff cf customer lccnunt number tol tntel st rate term day plel lso pay nov net vsfue v ocf llb ot gbp oyai ce codo b ank de rec dy lnpuusy j piiyirtent ddres group payment processi ng cenrrc rowland hjll house ythorpe road chesterfield h aying bacs pfeasa inatn icl bank ttla jr llnt due fo llowfng iha ln tructions overloaf sand yow advico address paying cheque stiould croased vc payecf made payahlg r yal ltl fill ill tha box right taar orr ind retum paym advice wltl chequ e quoting acoount invoice nllrnber reversa supply rour qclvlc itead ji must illcludo lnform ooion list ed th ight total amount cuelqmor rie rn gymttu party ofwn te orec cg py age ii fl mum ofr jya gr p englad reglered num bcr regls vlctorle ernilankrner w iq ryi ration chcr gas roy ilmafl mlvsl orlloe coda ba nk code ra fnpul paymen ldross rocessing centre hill hou se boythorpe chesti rfielo shq ocoun held cyi aru please tcfol nst tctelvat af std ld zo tot alj instfucf bat llc lo peiy u mount jue foll ow ing imtru jf la overeaf send pa mnt lho dress blov chequti shou crnssed ttfc payco mad payabl mall llf lea nnd tutn lvioo vil cheqle quot yor accourit reverse aytnf ltll fvioe instead icll lde lnforma listed tho rlght amoutt lenlhreil ff alf mi lysis ouf oiri sjh reb nri cr iufj snnwn po til llnlted cu tr mr ij lnhu rnvf tm k lllscouht go rnvmns x cq nclsivo qf ph id clieuir df btt carb roral car tl itf ltt pleasf bltsri fir unt cafi nciohu erir ti tip corff ltfs iieq ip tjr record auih oof gross vou tiern sarv plense debit av munt fi auur garn jll sll cao tact tflrdm di nm uf lr lcrtiok ihl frnmts chnnge shal lc yoq lrt yc ei enoo iw qllaveyoj ay ror ch nr io q ci lol lt mo rr co ffl uo nfo eb lnvoice gwynfor llys glanfa werydd caerdydci rhif anfoneb nw jddau good dyddiad taflen lseth amcang jfrif ifer int tudalen nifer tudaennau nlfer lliw lau ddwy ochr papur gsm sglein gorffenia torri blygu yn hanner rlunwalt il pcif pris cynmvys clud grad dfeyddtaw symiau symiautaw oo g fwyr chyhocddwyr printer ej pubtisher fla fa cyflanwyd deli lera dyddlad arcilieb niferiqrntify telenrn taliad rnewn dydd codir llog gyfrifon hw lerms settlement lnterest wlll charged ovl lrclue lolfa cyf talybont ceredi glon yfolfa con order cod cwsme yr un llai swm cyftrnsw et cyran tawna cyfanswm
1850,71295,
1851,65150,
1852,71198,
1853,65190,
1854,67574,
1855,67512,
1856,71220,
1857,71208,
1858,68316,
1859,68162,
1860,70891,
1861,70759,
1862,68377,
1863,68176,
1864,65820,
1865,68342,invoice addres account payable customer order c mer p ref cnt ct e nail f j generic leaf product description r v delivery coll leafleqidistribution uj iq anl ection including rading office egistered soopa doopa hq king avenue ely cambs cb qw cl ja l pdc ffierc fl dlse slp puer qc pf doqpa ftndins td soopac aopa com subtotal ading gistered cljrl iea lc ffiefci cise supi uer obpa doop braf lbl ng ltd vat total oop ado opa quantity unit price
1866,66713,
1867,65642,
1868,71498,
1869,67044,hampshire flag da te inv g nov rf ceived finance dept v total rp q dec unit piper wood industrial park waterbeny drive waterloovi lle poxu labour central quantity description digitally printed paper handwaver dppap custom handwav er file name pr int ready xmm mate rial silk gsm number side double sided size cm w x h finishing fitted white stick apc packaging courier delivery service signature required pm artwork note delivered south e ast southside victo ria street london swe qt term condition apply error omission excluded payment day end month invoice date amount order customer account price received f net vat gross pound sterling waterberry watertooville po xu labo ur centrum l print labou r fl ag materia packagi ng req uired west party recejve industri al water looville handwave cu tom material si lk sin midland andwaver pri nt terial wh ite north wo od waterlo oville umber ided finishi com pany receive indust waterlooville centr nted cust om mm amoun ce recetvio finan yorkshire humber ter mo nth indus trial walerberry digita lly hand waver fla wi th tick east la bour waterloovllle digi tally crn england pt wate rfooville dpp ap ile finishin couri ex eluded ate stomer dig itally recel ie scottish condit ion indu strial signa ture welsh efve pou nd waterl ooville descripti otes victoria ampsh ire p aper stom hamp shire hile requir ed
1870,65579,
1871,65838,
1872,66657,
1873,67396,
1874,68595,
1875,71262,
1876,71426,
1877,73893,antena cyf uned clbyn caema rfon gwynedd llss tel email vat reg plaid cymru ty gwynfor anson co jrt atlantic vi rf cardiff cf al quantity description fftwd byw plald cymn gwesty victoria porthae thwy anten oa gyda staff ac offer ffrydio yn fyw caine darparu gosod rostrum ar gyte llwyfan iestyn jone parparu goleuadau goleuo ntena invoice l lnvoic e date order unit price net amt v va j ff ol amen mt carriage total true amount f r tot celtic royal hotel bangor street caerna av fax event meeting deposit payment due summary arid taj raxable sale tax anfoneb afoeb lo nif qly oisg rlfladf de scrlptro x tradestend locer wythos lockar week trydan electricity amp gyfer u nrhyw ymholiad cysylltwd gycla ciny query regarding contact gwybod oth gyter talu trw bag eisteddfod genedlaethol cymf caordydd pare glcs llanislen caerdydd cardlff digownt cyfanswm lal taw cyfanswn rhald fawn di wmod within day prif wehr ctw chlaf execvt batsan moso sefydll icl corffol ijg elusenni rhlf elusen goftaalre llg gharltable lnoorporete orgfmiastion eyistorad ctmrll number laii cvmflu gwyn marine chamber mjsol court ti nyic wharf fal ljnite om nt production filming st imlng service election manlfcmo luncll frl novemb col cymoedd nan arv dec strictly nett please lnvolco nov volce lll mb er reference numb quaritlty gc rieru ltd g priority rp p irk tyv rlon industrial htati larry gbp suototal totalgbp ster offlv rforltv entertht arl wlon rd stria estate rr bg unlo ed kln pride eve fao pl id cyrnn party wals w ail talepho gi terei ir nol ncl lc wale ln c registered cll dill iilos lgbt oll yablo wlnd cr tarrac pena h cfl ref cl ient po oellveo april pa apr gwyrtfo llys caerdy dd cfal cymdeithas amaethydool frenhinol cymb welsh agricultural society llanalwedd builth well powys ld sy company relglstrntion rglstared charity infois account lnvolca mar show refel nce item value traclutands south glamorgan hall craft module frontage depth documentation insurance certificate returned risk assesment oo entrance fee environmental ticket pre perso nnel vehicle car park sho badge additional received balance yall remit oyal agrlcultural ith clue lnvofce lnterast charged overdue make cheque pay direct bank ce ill ii b ttle mq addros talle llol correct plmlss ontad payable tl govemlul nl mvn lluildin cathay pode cal djff ghmorllj cfnq idilted kingdom jf tsh ch ha intemll oh lj ia lt teiioh li la iu oicc oct accounl hc invoicen rqforcnoc drt qwmticy laid cyu fc ting marble negotiated ate uncil nnber lrt lad hooked cutdl clui mhet rate coffee wp lhcul und bu ults sen lng tc bi tit momiog tea coft nd wcmcakes afternoon welmit hl q ui uity cenh international affair temp le pc cc ki edwar vll enu cailliwi jamorgan cfloap amountollp novll lovat subloloj
1878,71681,
1879,68838,
1880,65012,
1881,67424,
1882,64474,
1883,69001,
1884,65720,
1885,66728,
1886,66716,
1887,67306,
1888,68982,
1889,67419,pr nting packaging ec mail ca bon anced printing company invoice address labour party l order job quantity description wakefield rv p paying business debit cardj ijy jnvc tce poylg credit card tn additional charge apply total fsc certificate number tt coc product identilied sucb document certified tax dale account pefc mix received dec finance net amount vat carriage price
1890,71606,
1891,68436,
1892,71566,
1893,71224,
1894,71207,
1895,64528,
1896,67335,
1897,67404,
1898,65109,
1899,68883,
1900,68321,
1901,70316,lnvoce date aug accounr hejd al cheadle constitue ncy l oems cuttomer account number term day vat change royalmail com please pay sep ctt tno tlnct f iy lftj r otia itfff iwe jiittt j fl co de fo lllllllllllllo new user crop dato booking type band item rate totz actmty newcustomr gm amm total actlvlty newcustomrg cgm mm bond rota aotmty h bllnd tal aotlvlty ncwcustom rj ugm amount carried forward noxt pago payment advice llt w ot koo peymont aodio royal mail group ltd processing centre rowland hill house boythorpe road chesterfield lhq paying bacs lnt uo bank poy ch mounr ou touowing tm jnettuouono ovorktot son payrn nt adv ee addro cheque ahoukl oo oroased paye end p yobi tq oroup fll boxo ght tnen ftlr oner rervm rhls eymeru igbo wito yojr quormg yo ecoounr numbo lnvoic e mber iha qf gheqljo pply payn dv tna oaa ii muat lnctud tha lnformouon u uod tign ci c q numoor cu lt ri tnet cfatm qo mt nun ist tucnc li
